KOLKATA,
2012-12-24,24-12-2012
2012-12-30,30-12-2012
2012-12-31,31-12-2012
2013-01-06,06-01-2013
2013-01-07,07-01-2013
2013-01-11,11-01-2013
2013-01-15,15-01-2013
2013-01-20,20-01-2013
2013-01-21,21-01-2013
2013-01-27,27-01-2013
2013-01-28,28-01-2013
2013-02-01,01-02-2013
2013-02-02,02-02-2013
2013-02-10,10-02-2013
2013-02-11,11-02-2013
2013-02-14,14-02-2013
2013-02-17,17-02-2013
2013-02-18,18-02-2013
2013-02-24,24-02-2013
2013-02-25,25-02-2013
2013-02-27,27-02-2013
2013-07-25,25-07-2013
2013-07-26,26-07-2013
2013-07-29,29-07-2013
2013-08-04,04-08-2013
2013-08-05,05-08-2013
2013-08-11,11-08-2013
2013-08-12,12-08-2013
2013-08-15,15-08-2013
2013-08-18,18-08-2013
2013-08-19,19-08-2013
2013-08-25,25-08-2013
2013-08-26,26-08-2013
2013-09-01,01-09-2013
2013-09-02,02-09-2013
2013-09-08,08-09-2013
2013-09-09,09-09-2013
2013-09-15,15-09-2013
2013-09-16,16-09-2013
2013-09-22,22-09-2013
2013-09-24,24-09-2013
2013-10-01,01-10-2013
2013-10-02,02-10-2013
2013-10-06,06-10-2013
2013-10-07,07-10-2013
2013-10-12,12-10-2013
2013-10-14,14-10-2013
2013-10-21,21-10-2013
2013-10-22,22-10-2013
2013-11-03,03-11-2013
2013-11-04,04-11-2013
2013-11-10,10-11-2013
2013-11-11,11-11-2013
2013-11-17,17-11-2013
2013-11-18,18-11-2013
2013-11-24,24-11-2013
2013-11-25,25-11-2013
2013-12-01,01-12-2013
2013-12-02,02-12-2013
2013-12-08,08-12-2013
2013-12-09,09-12-2013
2013-12-15,15-12-2013
2013-12-16,16-12-2013
2013-12-22,22-12-2013
2013-12-23,23-12-2013
2013-12-29,29-12-2013
2013-12-30,30-12-2013
2014-01-05,05-01-2014
2014-01-06,06-01-2014
2014-01-11,11-01-2014
2014-01-13,13-01-2014
2014-01-19,19-01-2014
2014-01-20,20-01-2014
2014-01-24,24-01-2014
2014-01-27,27-01-2014
2014-02-01,01-02-2014
2014-02-09,09-02-2014
2014-02-10,10-02-2014
2014-02-16,16-02-2014
2014-02-17,17-02-2014
2014-02-23,23-02-2014
2014-02-24,24-02-2014
2014-03-01,01-03-2014
2014-03-02,02-03-2014
2014-03-08,08-03-2014
2014-03-10,10-03-2014
2014-07-24,24-07-2014
2014-07-25,25-07-2014
2014-07-28,28-07-2014
2014-08-03,03-08-2014
2014-08-04,04-08-2014
2014-08-10,10-08-2014
2014-08-12,12-08-2014
2014-08-15,15-08-2014
2014-08-17,17-08-2014
2014-08-18,18-08-2014
2014-08-24,24-08-2014
2014-08-25,25-08-2014
2014-08-31,31-08-2014
2014-09-01,01-09-2014
2014-09-07,07-09-2014
2014-09-09,09-09-2014
2014-09-14,14-09-2014
2014-09-15,15-09-2014
2014-09-21,21-09-2014
2014-09-22,22-09-2014
2014-09-28,28-09-2014
2014-10-02,02-10-2014
2014-10-06,06-10-2014
2014-10-11,11-10-2014
2014-10-13,13-10-2014
2014-10-20,20-10-2014
2014-10-21,21-10-2014
2014-11-02,02-11-2014
2014-11-03,03-11-2014
2014-11-09,09-11-2014
2014-11-10,10-11-2014
2014-11-16,16-11-2014
2014-11-17,17-11-2014
2014-11-23,23-11-2014
2014-11-24,24-11-2014
2014-11-30,30-11-2014
2014-12-01,01-12-2014
2014-12-07,07-12-2014
2014-12-08,08-12-2014
2014-12-14,14-12-2014
2014-12-15,15-12-2014
2014-12-21,21-12-2014
2014-12-22,22-12-2014
2014-12-28,28-12-2014
2014-12-29,29-12-2014
2015-01-04,04-01-2015
2015-01-05,05-01-2015
2015-01-10,10-01-2015
2015-01-12,12-01-2015
2015-01-18,18-01-2015
2015-01-19,19-01-2015
2015-01-25,25-01-2015
2015-01-27,27-01-2015
2015-01-31,31-01-2015
2015-02-08,08-02-2015
2015-02-10,10-02-2015
2015-02-16,16-02-2015
2015-02-19,19-02-2015
2015-02-22,22-02-2015
2015-02-23,23-02-2015
2015-07-16,16-07-2015
2015-07-17,17-07-2015
2015-07-23,23-07-2015
2015-07-26,26-07-2015
2015-08-02,02-08-2015
2015-08-03,03-08-2015
2015-08-09,09-08-2015
2015-08-10,10-08-2015
2015-08-15,15-08-2015
2015-08-16,16-08-2015
2015-08-23,23-08-2015
2015-08-24,24-08-2015
2015-08-30,30-08-2015
2015-08-31,31-08-2015
2015-09-06,06-09-2015
2015-09-07,07-09-2015
2015-09-13,13-09-2015
2015-09-14,14-09-2015
2015-09-20,20-09-2015
2015-09-21,21-09-2015
2015-09-30,30-09-2015
2015-10-02,02-10-2015
2015-10-09,09-10-2015
2015-10-12,12-10-2015
2015-10-19,19-10-2015
2015-10-20,20-10-2015
2015-10-25,25-10-2015
2015-10-26,26-10-2015
2015-11-01,01-11-2015
2015-11-02,02-11-2015
2015-11-08,08-11-2015
2015-11-09,09-11-2015
2015-11-15,15-11-2015
2015-11-16,16-11-2015
2015-11-22,22-11-2015
2015-11-23,23-11-2015
2015-11-29,29-11-2015
2015-11-30,30-11-2015
2015-12-06,06-12-2015
2015-12-07,07-12-2015
2015-12-13,13-12-2015
2015-12-14,14-12-2015
2015-12-20,20-12-2015
2015-12-21,21-12-2015
2015-12-27,27-12-2015
2015-12-28,28-12-2015
2016-01-03,03-01-2016
2016-01-04,04-01-2016
2016-01-11,11-01-2016
2016-01-12,12-01-2016
2016-01-17,17-01-2016
2016-01-18,18-01-2016
2016-01-22,22-01-2016
2016-01-31,31-01-2016
2016-02-01,01-02-2016
2016-02-06,06-02-2016
2016-02-14,14-02-2016
2016-02-15,15-02-2016
2016-02-21,21-02-2016
2016-02-22,22-02-2016
2016-02-28,28-02-2016
2016-02-29,29-02-2016
2016-07-21,21-07-2016
2016-07-22,22-07-2016
2016-07-29,29-07-2016
2016-07-31,31-07-2016
2016-08-07,07-08-2016
2016-08-08,08-08-2016
2016-08-14,14-08-2016
2016-08-15,15-08-2016
2016-08-21,21-08-2016
2016-08-22,22-08-2016
2016-08-28,28-08-2016
2016-08-29,29-08-2016
2016-09-04,04-09-2016
2016-09-05,05-09-2016
2016-09-11,11-09-2016
2016-09-12,12-09-2016
2016-09-18,18-09-2016
2016-09-20,20-09-2016
2016-10-02,02-10-2016
2016-10-03,03-10-2016
2016-10-09,09-10-2016
2016-10-10,10-10-2016
2016-10-15,15-10-2016
2016-10-17,17-10-2016
2016-10-24,24-10-2016
2016-10-25,25-10-2016
2016-11-01,01-11-2016
2016-11-06,06-11-2016
2016-11-07,07-11-2016
2016-11-13,13-11-2016
2016-11-14,14-11-2016
2016-11-20,20-11-2016
2016-11-21,21-11-2016
2016-11-27,27-11-2016
2016-11-28,28-11-2016
2016-12-04,04-12-2016
2016-12-05,05-12-2016
2016-12-11,11-12-2016
2016-12-12,12-12-2016
2016-12-18,18-12-2016
2016-12-19,19-12-2016
2016-12-25,25-12-2016
2016-12-26,26-12-2016
2017-01-02,02-01-2017
2017-01-03,03-01-2017
2017-01-09,09-01-2017
2017-01-10,10-01-2017
2017-01-16,16-01-2017
2017-01-17,17-01-2017
2017-01-22,22-01-2017
2017-01-23,23-01-2017
2017-01-29,29-01-2017
2017-01-30,30-01-2017
2017-02-04,04-02-2017
2017-02-12,12-02-2017
2017-02-13,13-02-2017
2017-02-19,19-02-2017
2017-02-20,20-02-2017
2017-02-26,26-02-2017
2017-02-27,27-02-2017
2017-03-02,02-03-2017
2017-07-13,13-07-2017
2017-07-20,20-07-2017
2017-07-21,21-07-2017
2017-07-29,29-07-2017
2017-07-31,31-07-2017
2017-08-06,06-08-2017
2017-08-07,07-08-2017
2017-08-15,15-08-2017
2017-08-20,20-08-2017
2017-08-21,21-08-2017
2017-08-27,27-08-2017
2017-08-28,28-08-2017
2017-09-03,03-09-2017
2017-09-04,04-09-2017
2017-09-10,10-09-2017
2017-09-11,11-09-2017
2017-09-17,17-09-2017
2017-09-18,18-09-2017
2017-09-24,24-09-2017
2017-09-25,25-09-2017
2017-10-02,02-10-2017
2017-10-08,08-10-2017
2017-10-09,09-10-2017
2017-10-16,16-10-2017
2017-10-18,18-10-2017
2017-10-23,23-10-2017
2017-10-25,25-10-2017
2017-10-29,29-10-2017
2017-11-05,05-11-2017
2017-11-06,06-11-2017
2017-11-12,12-11-2017
2017-11-19,19-11-2017
2017-11-20,20-11-2017
2017-11-26,26-11-2017
2017-11-27,27-11-2017
2017-12-03,03-12-2017
2017-12-10,10-12-2017
2017-12-11,11-12-2017
2017-12-17,17-12-2017
2017-12-18,18-12-2017
2017-12-24,24-12-2017
2017-12-31,31-12-2017
2018-01-03,03-01-2018
2018-01-08,08-01-2018
2018-01-17,17-01-2018
2018-01-21,21-01-2018
2018-01-22,22-01-2018
2018-01-28,28-01-2018
2018-01-29,29-01-2018
2018-02-03,03-02-2018
2018-02-05,05-02-2018
2018-02-10,10-02-2018
2018-02-18,18-02-2018
2018-02-19,19-02-2018
2018-02-25,25-02-2018
2018-02-26,26-02-2018
2018-03-01,01-03-2018
2018-03-02,02-03-2018
2018-07-16,16-07-2018
2018-07-19,19-07-2018
2018-07-25,25-07-2018
2018-07-30,30-07-2018
2018-08-06,06-08-2018
2018-08-12,12-08-2018
2018-08-15,15-08-2018
2018-08-18,18-08-2018
2018-08-20,20-08-2018
2018-08-22,22-08-2018
2018-08-26,26-08-2018
2018-08-27,27-08-2018
2018-09-02,02-09-2018
2018-09-03,03-09-2018
2018-09-09,09-09-2018
2018-09-14,14-09-2018
2018-09-18,18-09-2018
2018-09-21,21-09-2018
2018-09-24,24-09-2018
2018-10-01,01-10-2018
2018-10-02,02-10-2018
2018-10-07,07-10-2018
MUMBAI,
,-SelectOne-
9,Winter2000-2001
23,Winter2001-2002
39,Winter2002-2003
47,Winter2003-2004
61,Winter2004-2005
76,Winter2005-2006
87,Winter2006-2007
100,Meeting2007-2008
122,WINTERMEETING2008-09
136,MEETING2009-2010
149,MEETING2010-11
166,MUMBAIRACES2011-12
210,Season2012-13
222,Season2013-14
233,Season2014-15
246,Season2015-16
264,WinterSeason2016-17
279,WinterSeason2017-18
,-SelectOne-
2001-02-04,04-02-2001
2002-02-03,03-02-2002
2003-02-02,02-02-2003
2007-11-18,18-11-2007
2007-11-22,22-11-2007
2007-11-25,25-11-2007
2007-11-29,29-11-2007
2007-12-02,02-12-2007
2007-12-06,06-12-2007
2007-12-09,09-12-2007
2007-12-13,13-12-2007
2007-12-16,16-12-2007
2007-12-23,23-12-2007
2007-12-25,25-12-2007
2007-12-30,30-12-2007
2008-01-03,03-01-2008
2008-01-06,06-01-2008
2008-01-10,10-01-2008
2008-01-13,13-01-2008
2008-01-17,17-01-2008
2008-01-20,20-01-2008
2008-01-24,24-01-2008
2008-02-02,02-02-2008
2008-02-03,03-02-2008
2008-02-10,10-02-2008
2008-02-14,14-02-2008
2008-02-17,17-02-2008
2008-02-21,21-02-2008
2008-02-24,24-02-2008
2008-02-26,26-02-2008
2008-03-06,06-03-2008
2008-03-09,09-03-2008
2008-03-13,13-03-2008
2008-03-16,16-03-2008
2008-03-20,20-03-2008
2008-03-23,23-03-2008
2008-03-27,27-03-2008
2008-03-30,30-03-2008
2008-04-05,05-04-2008
2008-04-06,06-04-2008
2008-04-12,12-04-2008
2008-04-13,13-04-2008
2008-04-19,19-04-2008
2008-04-20,20-04-2008
2008-04-26,26-04-2008
2008-04-27,27-04-2008
2009-01-31,31-01-2009
2009-02-01,01-02-2009
2009-02-07,07-02-2009
2009-02-12,12-02-2009
2009-02-15,15-02-2009
2009-02-19,19-02-2009
2009-02-22,22-02-2009
2009-02-25,25-02-2009
2009-03-01,01-03-2009
2009-03-05,05-03-2009
2009-03-08,08-03-2009
2009-03-12,12-03-2009
2009-03-15,15-03-2009
2009-03-19,19-03-2009
2009-03-22,22-03-2009
2009-03-26,26-03-2009
2009-03-29,29-03-2009
2009-04-04,04-04-2009
2009-04-05,05-04-2009
2009-04-11,11-04-2009
2009-04-12,12-04-2009
2009-04-18,18-04-2009
2009-04-19,19-04-2009
2009-04-25,25-04-2009
2009-04-26,26-04-2009
2009-05-01,01-05-2009
2009-05-02,02-05-2009
2009-05-03,03-05-2009
2009-11-15,15-11-2009
2009-11-22,22-11-2009
2009-11-26,26-11-2009
2009-11-29,29-11-2009
2009-12-03,03-12-2009
2009-12-06,06-12-2009
2009-12-10,10-12-2009
2009-12-13,13-12-2009
2009-12-20,20-12-2009
2009-12-24,24-12-2009
2009-12-27,27-12-2009
2009-12-31,31-12-2009
2010-01-03,03-01-2010
2010-01-07,07-01-2010
2010-01-08,08-01-2010
2010-01-13,13-01-2010
2010-01-17,17-01-2010
2010-01-21,21-01-2010
2010-01-24,24-01-2010
2010-01-28,28-01-2010
2010-02-06,06-02-2010
2010-02-07,07-02-2010
2010-02-14,14-02-2010
2010-02-18,18-02-2010
2010-02-21,21-02-2010
2010-02-25,25-02-2010
2010-02-28,28-02-2010
2010-03-06,06-03-2010
2010-03-07,07-03-2010
2010-03-14,14-03-2010
2010-03-18,18-03-2010
2010-03-21,21-03-2010
2010-03-25,25-03-2010
2010-03-28,28-03-2010
2010-04-03,03-04-2010
2010-04-04,04-04-2010
2010-04-10,10-04-2010
2010-04-11,11-04-2010
2010-04-17,17-04-2010
2010-04-18,18-04-2010
2010-04-23,23-04-2010
2010-04-24,24-04-2010
2010-04-25,25-04-2010
2010-11-14,14-11-2010
2010-11-18,18-11-2010
2010-11-21,21-11-2010
2010-12-02,02-12-2010
2010-12-05,05-12-2010
2010-12-09,09-12-2010
2010-12-12,12-12-2010
2010-12-19,19-12-2010
2010-12-23,23-12-2010
2010-12-26,26-12-2010
2010-12-30,30-12-2010
2011-01-02,02-01-2011
2011-01-06,06-01-2011
2011-01-07,07-01-2011
2011-01-13,13-01-2011
2011-01-16,16-01-2011
2011-01-20,20-01-2011
2011-01-23,23-01-2011
2011-01-27,27-01-2011
2011-02-05,05-02-2011
2011-02-06,06-02-2011
2011-02-13,13-02-2011
2011-02-17,17-02-2011
2011-02-20,20-02-2011
2011-02-24,24-02-2011
2011-02-27,27-02-2011
2011-03-05,05-03-2011
2011-03-06,06-03-2011
2011-03-13,13-03-2011
2011-03-17,17-03-2011
2011-03-20,20-03-2011
2011-03-24,24-03-2011
2011-03-27,27-03-2011
2011-04-03,03-04-2011
2011-04-04,04-04-2011
2011-04-09,09-04-2011
2011-04-10,10-04-2011
2011-04-16,16-04-2011
2011-04-17,17-04-2011
2011-04-23,23-04-2011
2011-04-24,24-04-2011
2011-05-01,01-05-2011
2011-11-13,13-11-2011
2011-11-17,17-11-2011
2011-11-20,20-11-2011
2011-11-24,24-11-2011
2011-11-27,27-11-2011
2011-12-01,01-12-2011
2011-12-04,04-12-2011
2011-12-11,11-12-2011
2011-12-15,15-12-2011
2011-12-18,18-12-2011
2011-12-22,22-12-2011
2011-12-25,25-12-2011
2011-12-29,29-12-2011
2012-01-01,01-01-2012
2012-01-05,05-01-2012
2012-01-12,12-01-2012
2012-01-15,15-01-2012
2012-01-19,19-01-2012
2012-01-22,22-01-2012
2012-01-28,28-01-2012
2012-02-04,04-02-2012
2012-02-05,05-02-2012
2012-02-12,12-02-2012
2012-02-16,16-02-2012
2012-02-19,19-02-2012
2012-02-23,23-02-2012
2012-02-26,26-02-2012
2012-02-29,29-02-2012
2012-03-08,08-03-2012
2012-03-11,11-03-2012
2012-03-15,15-03-2012
2012-03-18,18-03-2012
2012-03-22,22-03-2012
2012-03-25,25-03-2012
2012-03-29,29-03-2012
2012-04-01,01-04-2012
2012-04-07,07-04-2012
2012-04-08,08-04-2012
2012-04-14,14-04-2012
2012-04-15,15-04-2012
2012-04-21,21-04-2012
2012-04-22,22-04-2012
2012-04-28,28-04-2012
2012-04-29,29-04-2012
2012-11-20,20-11-2012
2012-11-22,22-11-2012
2012-11-25,25-11-2012
2012-11-29,29-11-2012
2012-12-02,02-12-2012
2012-12-06,06-12-2012
2012-12-09,09-12-2012
2012-12-13,13-12-2012
2012-12-16,16-12-2012
2012-12-20,20-12-2012
2012-12-23,23-12-2012
2012-12-27,27-12-2012
2012-12-30,30-12-2012
2013-01-03,03-01-2013
2013-01-06,06-01-2013
2013-01-10,10-01-2013
2013-01-15,15-01-2013
2013-01-20,20-01-2013
2013-01-24,24-01-2013
2013-02-02,02-02-2013
2013-02-03,03-02-2013
2013-02-10,10-02-2013
2013-02-14,14-02-2013
2013-02-17,17-02-2013
2013-02-21,21-02-2013
2013-02-24,24-02-2013
2013-02-27,27-02-2013
2013-03-07,07-03-2013
2013-03-10,10-03-2013
2013-03-14,14-03-2013
2013-03-17,17-03-2013
2013-03-21,21-03-2013
2013-03-24,24-03-2013
2013-03-28,28-03-2013
2013-03-31,31-03-2013
2013-04-06,06-04-2013
2013-04-07,07-04-2013
2013-04-13,13-04-2013
2013-04-14,14-04-2013
2013-04-20,20-04-2013
2013-04-21,21-04-2013
2013-04-27,27-04-2013
2013-04-28,28-04-2013
2013-11-17,17-11-2013
2013-11-21,21-11-2013
2013-11-24,24-11-2013
2013-11-28,28-11-2013
2013-12-01,01-12-2013
2013-12-05,05-12-2013
2013-12-08,08-12-2013
2013-12-12,12-12-2013
2013-12-15,15-12-2013
2013-12-19,19-12-2013
2013-12-22,22-12-2013
2013-12-26,26-12-2013
2013-12-29,29-12-2013
2014-01-02,02-01-2014
2014-01-05,05-01-2014
2014-01-09,09-01-2014
2014-01-16,16-01-2014
2014-01-18,18-01-2014
2014-01-23,23-01-2014
2014-02-01,01-02-2014
2014-02-02,02-02-2014
2014-02-09,09-02-2014
2014-02-13,13-02-2014
2014-02-16,16-02-2014
2014-02-20,20-02-2014
2014-02-23,23-02-2014
2014-02-26,26-02-2014
2014-03-06,06-03-2014
2014-03-09,09-03-2014
2014-03-13,13-03-2014
2014-03-16,16-03-2014
2014-03-20,20-03-2014
2014-03-23,23-03-2014
2014-03-27,27-03-2014
2014-03-30,30-03-2014
2014-04-05,05-04-2014
2014-04-06,06-04-2014
2014-04-12,12-04-2014
2014-04-13,13-04-2014
2014-04-19,19-04-2014
2014-04-20,20-04-2014
2014-04-26,26-04-2014
2014-04-27,27-04-2014
2014-11-20,20-11-2014
2014-11-23,23-11-2014
2014-11-27,27-11-2014
2014-11-30,30-11-2014
2014-12-04,04-12-2014
2014-12-07,07-12-2014
2014-12-11,11-12-2014
2014-12-18,18-12-2014
2014-12-21,21-12-2014
2014-12-25,25-12-2014
2014-12-28,28-12-2014
2015-01-01,01-01-2015
2015-01-04,04-01-2015
2015-01-08,08-01-2015
2015-01-14,14-01-2015
2015-01-18,18-01-2015
2015-01-22,22-01-2015
2015-01-24,24-01-2015
2015-01-31,31-01-2015
2015-02-01,01-02-2015
2015-02-08,08-02-2015
2015-02-12,12-02-2015
2015-02-15,15-02-2015
2015-02-19,19-02-2015
2015-02-22,22-02-2015
2015-02-28,28-02-2015
2015-03-07,07-03-2015
2015-03-08,08-03-2015
2015-03-12,12-03-2015
2015-03-15,15-03-2015
2015-03-19,19-03-2015
2015-03-22,22-03-2015
2015-03-26,26-03-2015
2015-03-29,29-03-2015
2015-04-04,04-04-2015
2015-04-05,05-04-2015
2015-04-11,11-04-2015
2015-04-12,12-04-2015
2015-04-18,18-04-2015
2015-04-19,19-04-2015
2015-04-25,25-04-2015
2015-04-26,26-04-2015
2015-11-19,19-11-2015
2015-11-22,22-11-2015
2015-11-26,26-11-2015
2015-11-29,29-11-2015
2015-12-03,03-12-2015
2015-12-06,06-12-2015
2015-12-10,10-12-2015
2015-12-13,13-12-2015
2015-12-17,17-12-2015
2015-12-20,20-12-2015
2015-12-26,26-12-2015
2015-12-27,27-12-2015
2015-12-31,31-12-2015
2016-01-03,03-01-2016
2016-01-07,07-01-2016
2016-01-09,09-01-2016
2016-01-14,14-01-2016
2016-01-17,17-01-2016
2016-01-21,21-01-2016
2016-01-24,24-01-2016
2016-01-30,30-01-2016
2016-02-06,06-02-2016
2016-02-07,07-02-2016
2016-02-14,14-02-2016
2016-02-20,20-02-2016
2016-02-21,21-02-2016
2016-02-25,25-02-2016
2016-02-28,28-02-2016
2016-03-02,02-03-2016
2016-03-12,12-03-2016
2016-03-13,13-03-2016
2016-03-17,17-03-2016
2016-03-20,20-03-2016
2016-03-26,26-03-2016
2016-03-27,27-03-2016
2016-04-02,02-04-2016
2016-04-03,03-04-2016
2016-04-09,09-04-2016
2016-04-10,10-04-2016
2016-04-16,16-04-2016
2016-04-17,17-04-2016
2016-04-23,23-04-2016
2016-04-24,24-04-2016
2016-11-20,20-11-2016
2016-11-24,24-11-2016
2016-11-27,27-11-2016
2016-12-01,01-12-2016
2016-12-04,04-12-2016
2016-12-08,08-12-2016
2016-12-11,11-12-2016
2016-12-15,15-12-2016
2016-12-18,18-12-2016
2016-12-22,22-12-2016
2016-12-25,25-12-2016
2016-12-29,29-12-2016
2017-01-01,01-01-2017
2017-01-05,05-01-2017
2017-01-06,06-01-2017
2017-01-12,12-01-2017
2017-01-15,15-01-2017
2017-01-19,19-01-2017
2017-01-22,22-01-2017
2017-02-04,04-02-2017
2017-02-05,05-02-2017
2017-02-12,12-02-2017
2017-02-18,18-02-2017
2017-02-19,19-02-2017
2017-02-23,23-02-2017
2017-02-26,26-02-2017
2017-03-01,01-03-2017
2017-03-09,09-03-2017
2017-03-12,12-03-2017
2017-03-16,16-03-2017
2017-03-19,19-03-2017
2017-03-25,25-03-2017
2017-03-26,26-03-2017
2017-04-01,01-04-2017
2017-04-02,02-04-2017
2017-04-08,08-04-2017
2017-04-09,09-04-2017
2017-04-15,15-04-2017
2017-04-16,16-04-2017
2017-11-19,19-11-2017
2017-11-24,24-11-2017
2017-11-26,26-11-2017
2017-11-30,30-11-2017
2017-12-03,03-12-2017
2017-12-14,14-12-2017
2017-12-16,16-12-2017
2017-12-17,17-12-2017
2017-12-22,22-12-2017
2017-12-24,24-12-2017
2017-12-28,28-12-2017
2017-12-31,31-12-2017
2018-01-04,04-01-2018
2018-01-11,11-01-2018
2018-01-14,14-01-2018
2018-01-18,18-01-2018
2018-01-21,21-01-2018
2018-01-25,25-01-2018
2018-02-03,03-02-2018
2018-02-04,04-02-2018
2018-02-10,10-02-2018
2018-02-15,15-02-2018
2018-02-18,18-02-2018
2018-02-23,23-02-2018
2018-02-25,25-02-2018
2018-02-28,28-02-2018
2018-03-08,08-03-2018
2018-03-11,11-03-2018
2018-03-15,15-03-2018
2018-03-18,18-03-2018
2018-03-23,23-03-2018
2018-03-25,25-03-2018
